wavelength,front_ref,transmittance
2584.3,0.396698,0
2585.6,0.39664398,0
2586.9,0.396703,0
2588.2,0.39647499,0
2589.5,0.39554798,0
2590.8,0.39387402,0
2592.1,0.39188099,0
2593.4,0.39019699,0
2594.7,0.389398,0
2596,0.38973801,0
2597.3,0.39091202,0
2598.6,0.39218899,0
2599.9,0.39283298,0
2601.2,0.392509,0
2602.5,0.39140301,0
2603.8,0.39002701,0
2605.1,0.388881,0
2606.4,0.388339,0
2607.7,0.38843399,0
2609,0.38882999,0
2610.3,0.389132,0
2611.7,0.38901798,0
2613,0.388353,0
2614.3,0.38722698,0
2615.6,0.38579201,0
2616.9,0.38448399,0
2618.3,0.38362598,0
2619.6,0.38324902,0
2620.9,0.383209,0
2622.2,0.38318699,0
2623.6,0.38285801,0
2624.9,0.38201302,0
2626.2,0.380634,0
2627.5,0.379123,0
2628.9,0.377831,0
2630.2,0.376959,0
2631.5,0.376581,0
2632.9,0.37655899,0
2634.2,0.37666901,0
2635.6,0.37659302,0
2636.9,0.37609299,0
2638.2,0.37516701,0
2639.6,0.37385899,0
2640.9,0.372299,0
2642.3,0.37068501,0
2643.6,0.369184,0
2645,0.36785099,0
2646.3,0.36655899,0
2647.7,0.36512699,0
2649,0.363451,0
2650.4,0.36145401,0
2651.7,0.35916698,0
2653.1,0.35678101,0
2654.5,0.35447201,0
2655.8,0.352304,0
2657.2,0.35014301,0
2658.5,0.34773602,0
