wavelength,front_ref,transmittance
1355,0.557911183,0
1356,0.558078712,0
1357,0.558246241,0
1358,0.558413771,0
1359,0.5585813,0
1360,0.558748829,0
1361,0.558916358,0
1362,0.559083887,0
1363,0.559251417,0
1364,0.559418946,0
1365,0.559586475,0
1366,0.559754004,0
1367,0.559921534,0
1368,0.560089063,0
1369,0.560256592,0
1370,0.560424121,0
1371,0.56059165,0
1372,0.56075918,0
1373,0.560926709,0
1374,0.561094238,0
1375,0.561261767,0
1376,0.561429296,0
1377,0.561596826,0
1378,0.561764355,0
1379,0.561931884,0
1380,0.562099413,0
1381,0.562266943,0
1382,0.562434472,0
1383,0.562602001,0
1384,0.56276953,0
1385,0.562937059,0
1386,0.563104589,0
1387,0.563272118,0
1388,0.563439647,0
1389,0.563607176,0
1390,0.563774706,0
1391,0.563942235,0
1392,0.564109764,0
1393,0.564277293,0
1394,0.564444822,0
1395,0.564612352,0
1396,0.564779881,0
1397,0.56494741,0
1398,0.565114939,0
1399,0.565282469,0
1400,0.565449998,0
1401,0.565617527,0
1402,0.565785056,0
1403,0.565952585,0
1404,0.566120115,0
1405,0.566287644,0
1406,0.566455173,0
1407,0.566622702,0
1408,0.566790232,0
1409,0.566957761,0
1410,0.56712529,0
1411,0.567292819,0
1412,0.567460348,0
1413,0.567627878,0
1414,0.567795407,0
1415,0.567962936,0
1416,0.568130465,0
1417,0.568297995,0
1418,0.568465524,0
1419,0.568633053,0
1420,0.568800582,0
1421,0.568968111,0
1422,0.569135641,0
1423,0.56930317,0
1424,0.569470699,0
1425,0.569638228,0
1426,0.569805758,0
1427,0.569973287,0
1428,0.570140816,0
1429,0.570308345,0
1430,0.570475874,0
1431,0.570643404,0
1432,0.570810933,0
1433,0.570978462,0
1434,0.571145991,0
1435,0.57131352,0
1436,0.57148105,0
1437,0.571648579,0
1438,0.571816108,0
1439,0.571983637,0
1440,0.572151167,0
1441,0.572318696,0
1442,0.572486225,0
1443,0.572653754,0
1444,0.572821283,0
1445,0.572988813,0
1446,0.573156342,0
1447,0.573323871,0
1448,0.5734914,0
1449,0.57365893,0
1450,0.573826459,0
1451,0.573993988,0
1452,0.574161517,0
1453,0.574329046,0
1454,0.574496576,0
1455,0.574664105,0
1456,0.574831634,0
1457,0.574999163,0
1458,0.575166693,0
1459,0.575334222,0
1460,0.575501751,0
1461,0.57566928,0
1462,0.575836809,0
1463,0.576004339,0
1464,0.576171868,0
1465,0.576339397,0
1466,0.576506926,0
1467,0.576674456,0
1468,0.576841985,0
1469,0.577009514,0
1470,0.577177043,0
1471,0.577344572,0
1472,0.577512102,0
1473,0.577679631,0
1474,0.57784716,0
1475,0.578014689,0
1476,0.578182219,0
1477,0.578349748,0
1478,0.578517277,0
1479,0.578684806,0
1480,0.578852335,0
1481,0.579019865,0
1482,0.579187394,0
1483,0.579354923,0
1484,0.579522452,0
1485,0.579689982,0
1486,0.579857511,0
1487,0.58002504,0
1488,0.580192569,0
1489,0.580360098,0
1490,0.580527628,0
1491,0.580695157,0
1492,0.580862686,0
1493,0.581030215,0
1494,0.581197745,0
1495,0.581365274,0
1496,0.581532803,0
1497,0.581700332,0
1498,0.581867861,0
1499,0.582035391,0
1500,0.58220292,0
1501,0.582370449,0
1502,0.582537978,0
1503,0.582705507,0
1504,0.582873037,0
1505,0.583040566,0
1506,0.583208095,0
1507,0.583375624,0
1508,0.583543154,0
1509,0.583710683,0
1510,0.583878212,0
1511,0.584045741,0
1512,0.58421327,0
1513,0.5843808,0
1514,0.584548329,0
1515,0.584715858,0
1516,0.584883387,0
1517,0.585050917,0
1518,0.585218446,0
1519,0.585385975,0
1520,0.585553504,0
1521,0.585721033,0
1522,0.585888563,0
1523,0.586056092,0
1524,0.586223621,0
1525,0.58639115,0
1526,0.58655868,0
1527,0.586726209,0
1528,0.586893738,0
1529,0.587061267,0
1530,0.587228796,0
1531,0.587396326,0
1532,0.587563855,0
1533,0.587731384,0
1534,0.587898913,0
1535,0.588066443,0
1536,0.588233972,0
1537,0.588401501,0
1538,0.58856903,0
1539,0.588736559,0
1540,0.588904089,0
1541,0.589071618,0
1542,0.589239147,0
1543,0.589406676,0
1544,0.589574206,0
1545,0.589741735,0
1546,0.589909264,0
1547,0.590076793,0
1548,0.590244322,0
1549,0.590411852,0
1550,0.590579381,0
1551,0.59074691,0
1552,0.590914439,0
1553,0.591081969,0
1554,0.591249498,0
1555,0.591417027,0
1556,0.591584556,0
1557,0.591752085,0
1558,0.591919615,0
1559,0.592087144,0
1560,0.592254673,0
1561,0.592422202,0
1562,0.592589732,0
1563,0.592757261,0
1564,0.59292479,0
1565,0.593092319,0
1566,0.593259848,0
1567,0.593427378,0
1568,0.593594907,0
1569,0.593762436,0
1570,0.593929965,0
1571,0.594097494,0
1572,0.594265024,0
1573,0.594432553,0
1574,0.594600082,0
1575,0.594767611,0
1576,0.594935141,0
1577,0.59510267,0
1578,0.595270199,0
1579,0.595437728,0
1580,0.595605257,0
1581,0.595772787,0
1582,0.595940316,0
1583,0.596107845,0
1584,0.596275374,0
1585,0.596442904,0
1586,0.596610433,0
1587,0.596777962,0
1588,0.596945491,0
1589,0.59711302,0
1590,0.59728055,0
1591,0.597448079,0
1592,0.597615608,0
1593,0.597783137,0
1594,0.597950667,0
1595,0.598118196,0
1596,0.598285725,0
1597,0.598453254,0
1598,0.598620783,0
1599,0.598788313,0
1600,0.598955842,0
1601,0.599123371,0
1602,0.5992909,0
1603,0.59945843,0
1604,0.599625959,0
1605,0.599793488,0
1606,0.599961017,0
1607,0.600128546,0
1608,0.600296076,0
1609,0.600463605,0
1610,0.600631134,0
1611,0.600798663,0
1612,0.600966193,0
1613,0.601133722,0
1614,0.601301251,0
1615,0.60146878,0
1616,0.601636309,0
1617,0.601803839,0
1618,0.601971368,0
1619,0.602138897,0
1620,0.602306426,0
1621,0.602473956,0
1622,0.602641485,0
1623,0.602809014,0
1624,0.602976543,0
1625,0.603144072,0
1626,0.603311602,0
1627,0.603479131,0
1628,0.60364666,0
1629,0.603814189,0
1630,0.603981718,0
1631,0.604149248,0
1632,0.604316777,0
1633,0.604484306,0
1634,0.604651835,0
1635,0.604819365,0
1636,0.604986894,0
1637,0.605154423,0
1638,0.605321952,0
1639,0.605489481,0
1640,0.605657011,0
1641,0.60582454,0
1642,0.605992069,0
1643,0.606159598,0
1644,0.606327128,0
1645,0.606494657,0
1646,0.606662186,0
1647,0.606829715,0
1648,0.606997244,0
1649,0.607164774,0
1650,0.607332303,0
1651,0.607499832,0
1652,0.607667361,0
1653,0.607834891,0
1654,0.60800242,0
1655,0.608169949,0
1656,0.608337478,0
1657,0.608505007,0
1658,0.608672537,0
1659,0.608840066,0
1660,0.609007595,0
1661,0.609175124,0
1662,0.609342654,0
1663,0.609510183,0
1664,0.609677712,0
1665,0.609845241,0
1666,0.61001277,0
1667,0.6101803,0
1668,0.610347829,0
1669,0.610515358,0
1670,0.610682887,0
1671,0.610850417,0
1672,0.611017946,0
1673,0.611185475,0
1674,0.611353004,0
1675,0.611520533,0
1676,0.611688063,0
1677,0.611855592,0
1678,0.612023121,0
1679,0.61219065,0
1680,0.61235818,0
1681,0.612525709,0
1682,0.612693238,0
1683,0.612860767,0
1684,0.613028296,0
1685,0.613195826,0
1686,0.613363355,0
1687,0.613530884,0
1688,0.613698413,0
1689,0.613865943,0
1690,0.614033472,0
