wavelength,front_ref,transmittance
950,0.450238368,0.506883978
951,0.449477504,0.506240221
952,0.448938173,0.505826022
953,0.448232273,0.505238973
954,0.447483178,0.504534438
955,0.446817925,0.503916744
956,0.44622419,0.503373141
957,0.445658986,0.502859048
958,0.445147721,0.50247332
959,0.444805431,0.502117991
960,0.444375403,0.501671557
961,0.443693473,0.501180832
962,0.443350649,0.500969738
963,0.443202834,0.500961212
964,0.443056475,0.500881701
965,0.442879713,0.500770603
966,0.442757808,0.500643946
967,0.442638358,0.500592387
968,0.442545592,0.500568562
969,0.442496134,0.500517167
970,0.44243908,0.500457879
971,0.442385842,0.500402556
972,0.442272714,0.500430165
973,0.442148195,0.500445996
974,0.442004713,0.500442174
975,0.441950062,0.500458052
976,0.441929555,0.500509447
977,0.441909036,0.50056085
978,0.441871752,0.500667623
979,0.441868548,0.500809927
980,0.44191244,0.500928433
981,0.441912936,0.501074731
982,0.441917164,0.501225006
983,0.441968571,0.501351466
984,0.442035153,0.501493743
985,0.442141438,0.501604329
986,0.442266765,0.501734726
987,0.442435706,0.501837466
988,0.442608567,0.501944281
989,0.44273796,0.502078882
990,0.442850463,0.502268944
991,0.44300873,0.50250665
992,0.443159457,0.502736552
993,0.443235972,0.502962433
994,0.443304813,0.503180443
995,0.443415594,0.50344221
996,0.443545454,0.503723956
997,0.443671493,0.504001851
998,0.443786061,0.504267928
999,0.443933219,0.504494576
1000,0.444088105,0.504729309
1001,0.444233371,0.505027613
1002,0.444374823,0.505322075
1003,0.444526071,0.505553204
1004,0.44467356,0.505780459
1005,0.444840322,0.506027823
1006,0.445055457,0.506251863
1007,0.445249394,0.506527577
1008,0.44548416,0.506772059
1009,0.445678433,0.507048171
1010,0.445876703,0.50732849
1011,0.446041994,0.507648405
1012,0.446236651,0.507925081
1013,0.446408255,0.508177788
1014,0.446576097,0.508426617
1015,0.446785087,0.508644304
1016,0.446953179,0.508893442
1017,0.44708023,0.509173981
1018,0.447226673,0.509474849
1019,0.447441574,0.509772946
1020,0.447626985,0.510114629
1021,0.447793027,0.510436266
1022,0.447947443,0.510745921
1023,0.448139505,0.511020501
1024,0.448331706,0.511295268
1025,0.448500645,0.511545833
1026,0.448665784,0.511792478
1027,0.448846643,0.512055549
1028,0.449013218,0.512378396
1029,0.449255671,0.512631135
1030,0.4494291,0.512886587
1031,0.449562266,0.513025403
1032,0.449630068,0.513170792
1033,0.449755507,0.513301557
1034,0.449943795,0.513497834
1035,0.450151876,0.513714737
1036,0.450336559,0.513907246
1037,0.450467485,0.514118503
1038,0.450610272,0.514342164
1039,0.45074919,0.514561831
1040,0.450868472,0.514761065
1041,0.450945518,0.514991245
1042,0.451068788,0.515194743
1043,0.451141851,0.515420954
1044,0.451179361,0.515610204
1045,0.451235575,0.515743938
1046,0.451346085,0.515859195
1047,0.451461558,0.516054773
1048,0.451573119,0.516246308
1049,0.451683789,0.51636174
1050,0.45174007,0.516495655
1051,0.451804256,0.51663785
1052,0.451837668,0.516823267
1053,0.451874974,0.517012855
1054,0.451935153,0.517151019
1055,0.45200244,0.517221227
1056,0.452053908,0.517274929
1057,0.452058674,0.517355311
1058,0.452071344,0.517443965
1059,0.452095877,0.517545027
1060,0.452140199,0.517666769
1061,0.452176589,0.517780263
1062,0.452146332,0.517899786
1063,0.45213118,0.517959558
1064,0.452112054,0.518015204
1065,0.452131855,0.518035876
1066,0.452194556,0.518025716
1067,0.452191269,0.518097901
1068,0.452215039,0.518122715
1069,0.452187965,0.518170094
1070,0.4521219,0.518252471
1071,0.452090831,0.518295741
1072,0.45206371,0.518343155
1073,0.452032617,0.518386443
